노선명,철도운영기관,역명,주소,위도,경도
대구 도시철도 1호선,대구교통공사,월촌,달서구 월배로 지하311 (송현동),35.823695,128.545465
대구 도시철도 1호선,대구교통공사,송현,달서구 월배로 지하412 (송현동),35.831092,128.551755
대구 도시철도 1호선,대구교통공사,서부정류장(관문시장),남구 월배로 지하501 (대명동),35.8373375,128.5570702
대구 도시철도 1호선,대구교통공사,대명,남구 대명로 지하71 (대명동),35.8392924,128.5652846
대구 도시철도 1호선,대구교통공사,안지랑,남구 대명로 지하141 (대명동),35.8392,128.574
대구 도시철도 1호선,대구교통공사,현충로,남구 대명로 지하222 (대명동),35.84072,128.58085
대구 도시철도 1호선,대구교통공사,영대병원,남구 대명로 지하292 (대명동),35.8442516,128.5882407
대구 도시철도 1호선,대구교통공사,교대,남구 중앙대로 지하194 (대명동),35.8510953,128.590643
대구 도시철도 1호선,대구교통공사,명덕(2.28민주운동기념회관),중구 명덕로 지하185 (남산동),35.857382,128.59088
대구 도시철도 1호선,대구교통공사,반월당,중구 달구벌대로 지하2100 (덕산동),35.86389,128.593312
대구 도시철도 1호선,대구교통공사,중앙로,중구 중앙대로 지하424 (남일동),35.870873,128.593888
대구 도시철도 1호선,대구교통공사,대구역,북구 칠성남로30길 지하24 (칠성동),35.876379,128.596919
대구 도시철도 1호선,대구교통공사,칠성시장,북구 칠성남로 지하222 (칠성동),35.876159,128.604885
대구 도시철도 1호선,대구교통공사,신천(경북대입구),동구 동부로 지하41 (신천동),35.874527,128.617244
대구 도시철도 1호선,대구교통공사,동대구역,동구 동대구로 지하530 (신천동),35.877626,128.627152
대구 도시철도 1호선,대구교통공사,동구청(큰고개),동구 신암남로 지하169 (신암동),35.884485,128.632295
대구 도시철도 1호선,대구교통공사,아양교(대구국제공항입구),동구 아양로 지하245 (신암동),35.887208,128.639572
대구 도시철도 1호선,대구교통공사,동촌(동촌유원지),동구 해동로 지하197 (검사동),35.886039,128.650455
대구 도시철도 1호선,대구교통공사,해안,동구 동촌로 지하167 (방촌동),35.883765,128.659079
대구 도시철도 1호선,대구교통공사,방촌,동구 동촌로 지하275 (방촌동),35.879929,128.669767
대구 도시철도 1호선,대구교통공사,용계,동구 동촌로 지하383 (용계동),35.876256,128.681414
대구 도시철도 1호선,대구교통공사,율하,동구 안심로 지하57 (율하동),35.869751,128.692775
대구 도시철도 1호선,대구교통공사,신기,동구 안심로 지하159 (신기동),35.866761,128.701724
대구 도시철도 1호선,대구교통공사,반야월,동구 안심로 지하261 (동호동),35.865948,128.713663
대구 도시철도 1호선,대구교통공사,각산,동구 안심로 지하363 (신서동),35.867852,128.723843
대구 도시철도 1호선,대구교통공사,안심(혁신도시·첨복단지),동구 안심로 지하455 (괴전동),35.8712,128.7338
대구 도시철도 1호선,대구교통공사,대구한의대병원,동구 안심로 610 (사복동),35.8717089,128.7508237
대구 도시철도 1호선,대구교통공사,부호(경일대·호산대),경산시 하양읍 대경로 528,35.9002809,128.8031144
대구 도시철도 1호선,대구교통공사,하양(대구가톨릭대),경산시 하양읍 하양역길 3,35.9094258,128.8175403
대구 도시철도 2호선,대구교통공사,문양,달성군 다사읍 문양역길 71,35.86414313,128.4370043
대구 도시철도 2호선,대구교통공사,다사,달성군 다사읍 다사역로 지하30,35.86495301,128.4582876
대구 도시철도 2호선,대구교통공사,대실,달성군 다사읍 달구벌대로 지하888,35.8573333,128.4656264
대구 도시철도 2호선,대구교통공사,강창,달서구 달구벌대로 지하1014 (호산동),35.8531116,128.4789997
대구 도시철도 2호선,대구교통공사,계명대,달서구 달구벌대로 지하1140 (신당동),35.85146491,128.491969
대구 도시철도 2호선,대구교통공사,성서산업단지,달서구 달구벌대로 지하1280 (이곡동),35.8518236,128.5071662
대구 도시철도 2호선,대구교통공사,이곡,달서구 달구벌대로 지하1357 (이곡동),35.85062003,128.5157686
대구 도시철도 2호선,대구교통공사,용산(서부법원․검찰청입구),달서구 달구벌대로 지하1476 (용산동),35.84912,128.5287686
대구 도시철도 2호선,대구교통공사,죽전,달서구 달구벌대로 지하1560 (죽전동),35.8503505,128.537089
대구 도시철도 2호선,대구교통공사,감삼,달서구 달구벌대로 지하1665 (감삼동),35.8543251,128.547905
대구 도시철도 2호선,대구교통공사,두류,달서구 달구벌대로 지하1760 (두류동),35.8572405,128.555509
대구 도시철도 2호선,대구교통공사,내당,달서구 달구벌대로 지하1900 (두류동),35.860194,128.564593
대구 도시철도 2호선,대구교통공사,반고개,서구 달구벌대로 지하1827 (내당동),35.8623,128.572817
대구 도시철도 2호선,대구교통공사,청라언덕,중구 달구벌대로 지하2000 (동산동),35.865,128.58232271
대구 도시철도 2호선,대구교통공사,반월당,중구 달구벌대로 지하2100 (덕산동),35.865592,128.593334
대구 도시철도 2호선,대구교통공사,경대병원,중구 달구벌대로 지하2190 (삼덕동),35.863102,128.60316
대구 도시철도 2호선,대구교통공사,대구은행(대구교육청),수성구 달구벌대로 지하2300 (수성동),35.859868,128.613975
대구 도시철도 2호선,대구교통공사,범어,수성구 달구벌대로 지하2396 (범어동),35.8591,128.6257
대구 도시철도 2호선,대구교통공사,수성구청(KBS),수성구 달구벌대로 지하2500 (범어동),35.85874022,128.6359517
대구 도시철도 2호선,대구교통공사,만촌,수성구 달구벌대로 지하2584 (만촌동),35.858841,128.644951
대구 도시철도 2호선,대구교통공사,담티(수성대·대륜),수성구 달구벌대로 지하2672 (만촌동),35.854841,128.654151
대구 도시철도 2호선,대구교통공사,연호,수성구 달구벌대로 지하2870 (연호동),35.8465,128.67185
대구 도시철도 2호선,대구교통공사,수성알파시티(삼성라이온즈파크),수성구 달구벌대로 지하2950 (연호동),35.842718,128.67999
대구 도시철도 2호선,대구교통공사,고산,수성구 달구벌대로 지하3080 (시지동),35.842955,128.69335
대구 도시철도 2호선,대구교통공사,신매,수성구 달구벌대로 지하3180 (매호동),35.8408,128.705
대구 도시철도 2호선,대구교통공사,사월,수성구달구벌대로 지하3290 (신매동),35.837066,128.715173
대구 도시철도 2호선,대구교통공사,정평,"경상북도 경산시 대학로 지하60(정평동, 정평역)",35.83407,128.728695
대구 도시철도 2호선,대구교통공사,임당,"경상북도 경산시 대학로 지하170(중방동, 임당역)",35.834131,128.741076
대구 도시철도 2호선,대구교통공사,영남대,"경상북도 경산시 대학로 지하270 (대동, 영남대역)",35.836373,128.752966
대구 도시철도 3호선,대구교통공사,칠곡경대병원,북구 팔거천동로 386(동호동),35.95838748,128.5598908
대구 도시철도 3호선,대구교통공사,학정,북구 팔거천동로 310(학정동),35.95155512,128.5591934
대구 도시철도 3호선,대구교통공사,팔거(국립농관원통계청),북구 팔거천동로 226(동천동),35.94404716,128.5583366
대구 도시철도 3호선,대구교통공사,동천,북구 팔거천동로 147(동천동),35.93770658,128.556683
대구 도시철도 3호선,대구교통공사,칠곡운암,북구 팔거천동로 79(구암동),35.93145534,128.5545305
대구 도시철도 3호선,대구교통공사,구암(과학대보건대입구),북구 팔거천동로 1(구암동),35.92574223,128.5503415
대구 도시철도 3호선,대구교통공사,태전,북구 칠곡중앙대로 262(태전동),35.9196172,128.547388
대구 도시철도 3호선,대구교통공사,매천,북구 학정로 6(매천동),35.91265,128.5434
대구 도시철도 3호선,대구교통공사,매천시장,북구 매천로 18길 39(매천동),35.90443,128.545755
대구 도시철도 3호선,대구교통공사,팔달,북구 매천로2길 43(팔달동),35.89777,128.5468
대구 도시철도 3호선,대구교통공사,공단,북구 팔달로 28(비산동),35.892,128.5536
대구 도시철도 3호선,대구교통공사,만평,북구 팔달로 105(노원동3가),35.889893,128.561002
대구 도시철도 3호선,대구교통공사,팔달시장,북구 팔달로 163-1(노원동3가),35.88883085,128.5678716
대구 도시철도 3호선,대구교통공사,원대,서구 팔달로 224-2(원대동3가),35.887886,128.574392
대구 도시철도 3호선,대구교통공사,북구청(DGB대구은행파크),서구 원대로 71(원대동2가),35.88381395,128.5814483
대구 도시철도 3호선,대구교통공사,달성공원,중구 달성로 116(수창동),35.87573001,128.5821218
대구 도시철도 3호선,대구교통공사,서문시장(동산병원),중구 달성로 50(대신동),35.86966429,128.582241
대구 도시철도 3호선,대구교통공사,청라언덕(신남),중구 남산로 80(남산동),35.86419437,128.5823758
대구 도시철도 3호선,대구교통공사,남산(계명네거리),중구 남산로 2(남산동),35.85668979,128.5834576
대구 도시철도 3호선,대구교통공사,명덕(2·28민주운동기념회관),남구 명덕로 186(대명동),35.85694518,128.5900469
대구 도시철도 3호선,대구교통공사,건들바위,남구 명덕로 260(이천동),35.85538252,128.5996903
대구 도시철도 3호선,대구교통공사,대봉교,남구 명덕로 330(이천동),35.85499783,128.6063685
대구 도시철도 3호선,대구교통공사,수성시장,수성구 명덕로 420(수성동2가),35.85431676,128.6160292
대구 도시철도 3호선,대구교통공사,수성구민운동장,수성구 동대구로 248(범어동),35.85240979,128.6251246
대구 도시철도 3호선,대구교통공사,어린이세상,수성구 동대구로 166(황금동),35.84516989,128.6244677
대구 도시철도 3호선,대구교통공사,황금,수성구 동대구로 100(두산동),35.83907838,128.6239185
대구 도시철도 3호선,대구교통공사,수성못(TBC),수성구 동대구로 14(지산동),35.83135605,128.6232167
대구 도시철도 3호선,대구교통공사,지산,수성구 지범로 100(지산동),35.82515322,128.6319513
대구 도시철도 3호선,대구교통공사,범물,수성구 지범로 194(범물동),35.82083917,128.6401127
대구 도시철도 3호선,대구교통공사,용지,수성구 범안로 83(범물동),35.8182678,128.6465345
대전 도시철도 1호선,대전교통공사,판암,대전광역시 동구 옥천로 지하162 (판암동),36.316896,127.458264
대전 도시철도 1호선,대전교통공사,신흥,대전광역시 동구 옥천로 지하 70 (판암동),36.319652,127.448792
대전 도시철도 1호선,대전교통공사,대동,대전광역시 동구 계족로 지하 176 (대동),36.329532,127.442848
대전 도시철도 1호선,대전교통공사,대전,대전광역시 동구 중앙로 지하 218 (중동),36.331583,127.433118
대전 도시철도 1호선,대전교통공사,중앙로,대전광역시 중구 중앙로 지하 145 (은행동),36.328664,127.425842
대전 도시철도 1호선,대전교통공사,중구청,대전광역시 중구 중앙로 지하 71 (선화동),36.324831,127.419627
대전 도시철도 1호선,대전교통공사,서대전네거리,대전광역시 중구 계룡로 지하 889(용두동),36.322416,127.412518
대전 도시철도 1호선,대전교통공사,오룡,대전광역시 중구 계룡로 지하 793(오류동),36.328582,127.405046
대전 도시철도 1호선,대전교통공사,용문,대전광역시 서구 계룡로 지하 644(용문동),36.338252,127.393317
대전 도시철도 1호선,대전교통공사,탄방,대전광역시 서구 문정로48번길 지하 19(탄방동),36.34544,127.384603
대전 도시철도 1호선,대전교통공사,시청,대전광역시 서구 둔산중로 지하 55(둔산동),36.351673,127.386739
대전 도시철도 1호선,대전교통공사,정부청사,대전광역시 서구 한밭대로 지하 744(둔산동),36.357661,127.381047
대전 도시철도 1호선,대전교통공사,갈마,대전광역시 서구 한밭대로 지하 666(갈마동),36.357522,127.372632
대전 도시철도 1호선,대전교통공사,월평,대전광역시 서구 한밭대로 지하 595(월평동),36.358272,127.364382
대전 도시철도 1호선,대전교통공사,갑천,대전광역시 서구 갑천도시고속도로 지하 1833(월평동),36.354578,127.354467
대전 도시철도 1호선,대전교통공사,유성온천,대전광역시 유성구 계룡로 지하 97(봉명동),36.353689,127.341524
대전 도시철도 1호선,대전교통공사,구암,대전광역시 유성구 유성대로 703(구암동),36.356605,127.33083
대전 도시철도 1호선,대전교통공사,현충원,대전광역시 유성구 현충원로 지하 455(구암동),36.359021,127.321525
대전 도시철도 1호선,대전교통공사,월드컵경기장,대전광역시 유성구 한밭대로 지하 155(노은동),36.366825,127.317859
대전 도시철도 1호선,대전교통공사,노은,대전광역시 유성구 노은로 지하 161(지족동),36.37415,127.317835
대전 도시철도 1호선,대전교통공사,지족,대전광역시 유성구 노은로 273(지족동),36.384106,127.319501
대전 도시철도 1호선,대전교통공사,반석,대전광역시 유성구 북유성대로 지하 303(반석동),36.392128,127.314581
도시철도 7호선,인천교통공사,까치울,경기도 부천시 원미구 길주로 지하 626 (춘의동),37.506236,126.81095
도시철도 7호선,인천교통공사,부천종합운동장,경기도 부천시 원미구 길주로 지하 502 (춘의동),37.505381,126.79735
도시철도 7호선,인천교통공사,춘의,경기도 부천시 원미구 길주로 지하 406 (춘의동),37.50365,126.787069
도시철도 7호선,인천교통공사,신중동,경기도 부천시 원미구 길주로 지하 314 (중동),37.503081,126.776161
도시철도 7호선,인천교통공사,부천시청,경기도 부천시 원미구 길주로 지하 202 (중동),37.504611,126.763561
도시철도 7호선,인천교통공사,상동,경기도 부천시 원미구 길주로 지하 104 (상동),37.505769,126.753081
도시철도 7호선,인천교통공사,삼산체육관,인천광역시 부평구 길주로 지하 713 (삼산동),37.506431,126.742081
도시철도 7호선,인천교통공사,굴포천,인천광역시 부평구 길주로 지하 623 (삼산동),37.50695,126.731481
도시철도 7호선,인천교통공사,부평구청,인천광역시 부평구 길주로 지하 527 (갈산동),37.507523,126.721356
도시철도 7호선,인천교통공사,산곡,인천광역시 부평구 길주로 지하 379 (산곡동),37.508547,126.70351
도시철도 7호선,인천교통공사,석남(거북시장),인천광역시 서구 길주로 지하 120 (석남동),37.506208,126.676213
동해선,한국철도공사,부전역,부산광역시 부산진구 부전로 181,35.164668,129.06011
동해선,한국철도공사,거제해맞이역,부산광역시 연제구 거제동 619-1,35.181197,129.069015
동해선,한국철도공사,거제역,부산광역시 연제구 거제동 419-2,35.18958,129.074385
동해선,한국철도공사,교대역,부산시 연제구 중앙대로 1196,35.1938,129.07958
동해선,한국철도공사,동래역,부산광역시 동래구 낙민동 130-4,35.204714,129.0773502
동해선,한국철도공사,안락역,부산광역시 동래구 안락동 201-2,35.196007,129.101062
동해선,한국철도공사,재송역,부산시 해운대구 해운대로 100,35.188,129.120109
동해선,한국철도공사,센텀역,부산시 해운대구 해운대로 210,35.1793,129.1245
동해선,한국철도공사,벡스코역,부산광역시 해운대구 우동 1111-2,35.1717,129.135958
동해선,한국철도공사,신해운대역,부산시 해운대구 장산로 427,35.181832,129.176696
동해선,한국철도공사,송정역,부산시 해운대구 해운대로 1147,35.187832,129.202069
동해선,한국철도공사,오시리아역,부산광역시 기장군 기장읍 당사리 261-8,35.196256,129.208291
동해선,한국철도공사,기장역,부산시 기장군 기장읍 차성로288번길 86,35.244627,129.2188951
동해선,한국철도공사,일광역,부산광역시 기장군 일광면 이천리 750-4,35.2675565,129.2330307
동해선,한국철도공사,부산원동역,부산시 동래구 안락동 52-2,35.1938,129.113709
동해선,한국철도공사,좌천역,부산시 기장군 장안읍 좌천리 239-4,35.311838,129.245197
동해선,한국철도공사,월내역,부산시 기장군 장안읍 월내리 141-4,35.328177,129.276626
동해선,한국철도공사,서생역,울산시 울주군 서생면 화산리 1228-5,35.346121,129.29304
동해선,한국철도공사,남창역,울산시 울주군 온양읍 남창리 42-36,35.419713,129.28223
동해선,한국철도공사,망양역,울산시 울주군 온양읍 망양리 484-1,35.456519,129.287856
동해선,한국철도공사,덕하역,울산시 울주군 청량읍 상남리 533-15,35.494007,129.303094
동해선,한국철도공사,개운포역,울산시 남구 상개리 97-1,35.507884,129.321097
동해선,한국철도공사,태화강역,울산광역시 남구 산업로 654,35.538669,129.353269
부산 경량도시철도 4호선,부산광역시 부산교통공사,미남,부산광역시 동래구 충렬대로 지하 147,35.20643,129.06868
부산 경량도시철도 4호선,부산광역시 부산교통공사,동래,부산광역시 동래구 온천2동 1486번지,35.20466,129.07741
부산 경량도시철도 4호선,부산광역시 부산교통공사,수안,부산광역시 동래구 충렬대로 지하 223,35.20183,129.08378
부산 경량도시철도 4호선,부산광역시 부산교통공사,낙민,부산광역시 동래구 충렬대로 지하 285,35.20025,129.09078
부산 경량도시철도 4호선,부산광역시 부산교통공사,충렬사,부산광역시 동래구 반송로 지하 205,35.19986,129.09764
부산 경량도시철도 4호선,부산광역시 부산교통공사,명장,부산광역시 동래구 반송로 지하 281,35.20503,129.10161
부산 경량도시철도 4호선,부산광역시 부산교통공사,서동,부산광역시 금정구 반송로 지하 387,35.21331,129.10769
부산 경량도시철도 4호선,부산광역시 부산교통공사,금사,부산광역시 금정구 반송로 지하 465,35.21583,129.11517
부산 경량도시철도 4호선,부산광역시 부산교통공사,반여농산물시장,부산광역시 해운대구 반송로 550,35.21778,129.12397
부산 경량도시철도 4호선,부산광역시 부산교통공사,석대,부산광역시 해운대구 석대천로 121,35.21825,129.13717
부산 경량도시철도 4호선,부산광역시 부산교통공사,영산대,부산광역시 해운대구 반송로 803,35.22578,129.14617
부산 경량도시철도 4호선,부산광역시 부산교통공사,윗반송,부산광역시 해운대구 반송로 917,35.2325,129.15403
부산 경량도시철도 4호선,부산광역시 부산교통공사,고촌,부산광역시 기장군 철마면 반송로 991,35.23603,129.1605
부산 경량도시철도 4호선,부산광역시 부산교통공사,안평,부산광역시 기장군 철마면 반송로 1001,35.23733,129.17183
부산 도시철도 1호선,부산광역시 부산교통공사,다대포해수욕장,부산광역시 사하구 다대로 지하 692,35.048229,128.965919
부산 도시철도 1호선,부산광역시 부산교통공사,다대포항,부산광역시 사하구 다대로 지하 548,35.057288,128.971151
부산 도시철도 1호선,부산광역시 부산교통공사,낫개,부산광역시 사하구 다대로 지하422,35.065179,128.979702
부산 도시철도 1호선,부산광역시 부산교통공사,신장림,부산광역시 사하구 다대로 지하310,35.074222,128.976538
부산 도시철도 1호선,부산광역시 부산교통공사,장림,부산광역시 사하구 다대로 지하230,35.081555,128.9773083
부산 도시철도 1호선,부산광역시 부산교통공사,동매,부산광역시 사하구 신산로 지하168,35.089819,128.974029
부산 도시철도 1호선,부산광역시 부산교통공사,신평,부산광역시 사하구 하신번영로 140,35.09556,128.96056
부산 도시철도 1호선,부산광역시 부산교통공사,하단,부산광역시 사하구 낙동남로 지하 1415,35.10611,128.96667
부산 도시철도 1호선,부산광역시 부산교통공사,당리,부산광역시 사하구 낙동대로 지하 405,35.10333,128.97417
부산 도시철도 1호선,부산광역시 부산교통공사,사하,부산광역시 사하구 낙동대로 지하 309,35.09972,128.98333
부산 도시철도 1호선,부산광역시 부산교통공사,괴정,부산광역시 사하구 낙동대로 지하 221,35.1,128.9925
부산 도시철도 1호선,부산광역시 부산교통공사,대티,부산광역시 사하구 낙동대로 지하 141,35.10306,128.99972
부산 도시철도 1호선,부산광역시 부산교통공사,서대신,부산광역시 서구 대영로 지하 1,35.11083,129.01194
부산 도시철도 1호선,부산광역시 부산교통공사,동대신,부산광역시 서구 구덕로 지하 290,35.11056,129.01757
부산 도시철도 1호선,부산광역시 부산교통공사,토성,부산광역시 서구 구덕로 지하 170,35.10083,129.01972
부산 도시철도 1호선,부산광역시 부산교통공사,자갈치,부산광역시 중구 구덕로 지하 80,35.0975,129.02694
부산 도시철도 1호선,부산광역시 부산교통공사,남포,부산광역시 중구 구덕로 지하 12,35.09778,129.03472
부산 도시철도 1호선,부산광역시 부산교통공사,중앙,부산광역시 중구 중앙대로 지하 83,35.10389,129.03639
부산 도시철도 1호선,부산광역시 부산교통공사,부산역,부산광역시 동구 중앙대로 지하 200,35.11528,129.03972
부산 도시철도 1호선,부산광역시 부산교통공사,초량,부산광역시 동구 중앙대로 지하 264,35.12111,129.04296
부산 도시철도 1호선,부산광역시 부산교통공사,부산진,부산광역시 동구 중앙대로 지하 350,35.12778,129.04778
부산 도시철도 1호선,부산광역시 부산교통공사,좌천,부산광역시 동구 중앙대로 지하 446,35.13417,129.05417
부산 도시철도 1호선,부산광역시 부산교통공사,범일,부산광역시 동구 범일로 지하 108,35.14139,129.05944
부산 도시철도 1호선,부산광역시 부산교통공사,범내골,부산광역시 부산진구 중앙대로 지하 612,35.14722,129.05917
부산 도시철도 1호선,부산광역시 부산교통공사,서면,부산광역시 부산진구 중앙대로 지하 730,35.15778,129.05917
부산 도시철도 1호선,부산광역시 부산교통공사,부전,부산광역시 부산진구 중앙대로 지하 786,35.1625,129.06278
부산 도시철도 1호선,부산광역시 부산교통공사,양정,부산광역시 부산진구 중앙대로 지하930,35.17304,129.07119
부산 도시철도 1호선,부산광역시 부산교통공사,시청,부산광역시 연제구 중앙대로 지하 1017,35.17972,129.07667
부산 도시철도 1호선,부산광역시 부산교통공사,연산,부산광역시 연제구 중앙대로 지하 1101,35.18611,129.08167
부산 도시철도 1호선,부산광역시 부산교통공사,교대,부산광역시 연제구 중앙대로 지하 1217,35.19583,129.08
부산 도시철도 1호선,부산광역시 부산교통공사,동래,부산광역시 동래구 중앙대로 1324,35.20556,129.078461
부산 도시철도 1호선,부산광역시 부산교통공사,명륜,부산광역시 동래구 중앙대로 1414,35.21222,129.07944
부산 도시철도 1호선,부산광역시 부산교통공사,온천장,부산광역시 동래구 중앙대로 1520,35.22056,129.08667
부산 도시철도 1호선,부산광역시 부산교통공사,부산대,부산광역시 금정구 장전온천천로 48,35.23,129.08944
부산 도시철도 1호선,부산광역시 부산교통공사,장전,부산광역시 금정구 장전온천천로 144,35.23806,129.08806
부산 도시철도 1호선,부산광역시 부산교통공사,구서,부산광역시 금정구 금정로 233번길 46,35.24722,129.09139
부산 도시철도 1호선,부산광역시 부산교통공사,두실,부산광역시 금정구 중앙대로 1927-1,35.25694,129.09139
부산 도시철도 1호선,부산광역시 부산교통공사,남산,부산광역시 금정구 중앙대로 지하2019-1,35.26528,129.0925
부산 도시철도 1호선,부산광역시 부산교통공사,범어사,부산광역시 금정구 중앙대로 지하 2107,35.27333,129.09268
부산 도시철도 1호선,부산광역시 부산교통공사,노포,부산광역시 금정구 중앙대로 2238,35.28361,129.095
부산 도시철도 2호선,부산광역시 부산교통공사,장산,부산광역시 해운대구 해운대로 지하 820,35.17,129.17694
부산 도시철도 2호선,부산광역시 부산교통공사,중동,부산광역시 해운대구 해운대로 지하 730,35.16669,129.16887
부산 도시철도 2호선,부산광역시 부산교통공사,해운대,부산광역시 해운대구 해운대로 지하 626,35.163518,129.158584
부산 도시철도 2호선,부산광역시 부산교통공사,동백,부산광역시 해운대구 해운대로 지하 522,35.16147,129.147887
부산 도시철도 2호선,부산광역시 부산교통공사,벡스코,부산광역시 해운대구 해운대로 지하 396,35.16911,129.138431
부산 도시철도 2호선,부산광역시 부산교통공사,센텀시티,부산광역시 해운대구 센텀남대로 지하 76,35.16892,129.131764
부산 도시철도 2호선,부산광역시 부산교통공사,민락,부산광역시 수영구 수영로 지하 769,35.16722,129.121878
부산 도시철도 2호선,부산광역시 부산교통공사,수영,부산광역시 수영구 수영로 지하 677,35.16578,129.114842
부산 도시철도 2호선,부산광역시 부산교통공사,광안,부산광역시 수영구 수영로 지하 576,35.15792,129.113197
부산 도시철도 2호선,부산광역시 부산교통공사,금련산,부산광역시 수영구 수영로 지하 482,35.14989,129.111008
부산 도시철도 2호선,부산광역시 부산교통공사,남천,부산광역시 수영구 수영로 지하 410,35.14217,129.10797
부산 도시철도 2호선,부산광역시 부산교통공사,경성대·부경대,부산광역시 남구 수영로 지하 324,35.13757,129.10055
부산 도시철도 2호선,부산광역시 부산교통공사,대연,부산광역시 남구 수영로 지하 242,35.13512,129.09218
부산 도시철도 2호선,부산광역시 부산교통공사,못골,부산광역시 남구 수영로 지하 170,35.13472,129.08442
부산 도시철도 2호선,부산광역시 부산교통공사,지게골,부산광역시 남구 수영로 지하 70,35.13558,129.07436
부산 도시철도 2호선,부산광역시 부산교통공사,문현,부산광역시 남구 전포대로 지하 17,35.13911,129.06736
부산 도시철도 2호선,부산광역시 부산교통공사,국제금융센터·부산은행,부산광역시 남구 전포대로 지하97,35.14583,129.06672
부산 도시철도 2호선,부산광역시 부산교통공사,전포,부산광역시 부산진구 전포대로 지하 181,35.15311,129.06533
부산 도시철도 2호선,부산광역시 부산교통공사,서면,부산광역시 부산진구 부전동 573번지,35.15768,129.058517
부산 도시철도 2호선,부산광역시 부산교통공사,부암,부산광역시 부산진구 가야대로 지하 719,35.15744,129.05019
부산 도시철도 2호선,부산광역시 부산교통공사,가야,부산광역시 부산진구 가야대로 지하 650,35.15589,129.04283
부산 도시철도 2호선,부산광역시 부산교통공사,동의대,부산광역시 부산진구 가야대로 지하 554,35.15411,129.0325
부산 도시철도 2호선,부산광역시 부산교통공사,개금,부산광역시 부산진구 가야대로 지하 442,35.15325,129.02056
부산 도시철도 2호선,부산광역시 부산교통공사,냉정,부산광역시 사상구 가야대로 지하 362-1,35.15125,129.01228
부산 도시철도 2호선,부산광역시 부산교통공사,주례,부산광역시 사상구 가야대로 지하 292,35.1505,129.00306
부산 도시철도 2호선,부산광역시 부산교통공사,감전,부산광역시 사상구 사상로 지하 93-1,35.15553,128.99114
부산 도시철도 2호선,부산광역시 부산교통공사,사상,부산광역시 사상구 사상로 지하 203,35.16218,128.98467
부산 도시철도 2호선,부산광역시 부산교통공사,덕포,부산광역시 사상구 사상로 지하 320-1,35.17378,128.98394
부산 도시철도 2호선,부산광역시 부산교통공사,모덕,부산광역시 사상구 사상로 지하 409,35.18036,128.98561
부산 도시철도 2호선,부산광역시 부산교통공사,모라,부산광역시 사상구 사상로 지하 498,35.18967,128.98864
부산 도시철도 2호선,부산광역시 부산교통공사,구남,부산광역시 북구 백양대로 지하 1026,35.19681,128.99492
부산 도시철도 2호선,부산광역시 부산교통공사,구명,부산광역시 북구 백양대로 지하 1094,35.20253,128.99931
부산 도시철도 2호선,부산광역시 부산교통공사,덕천,부산광역시 북구 금곡대로 지하 14,35.21011,129.00533
부산 도시철도 2호선,부산광역시 부산교통공사,수정,부산광역시 북구 금곡대로 지하160,35.22336,129.00922
부산 도시철도 2호선,부산광역시 부산교통공사,화명,부산광역시 북구 금곡대로 지하 311,35.23585,129.01387
부산 도시철도 2호선,부산광역시 부산교통공사,율리,부산광역시 북구 금곡대로 지하 440,35.24672,129.01292
부산 도시철도 2호선,부산광역시 부산교통공사,동원,부산광역시 북구 금곡대로 575,35.25864,129.01242
부산 도시철도 2호선,부산광역시 부산교통공사,금곡,부산광역시 북구 금곡대로 685,35.26733,129.01686
부산 도시철도 2호선,부산광역시 부산교통공사,호포,경상남도 양산시 동면 양산대로 62,35.281,129.017525
부산 도시철도 2호선,부산광역시 부산교통공사,증산,경상남도 양산시 물금읍 메기로 168,35.30828,129.01028
부산 도시철도 2호선,부산광역시 부산교통공사,부산대양산캠퍼스,경상남도 양산시 물금읍 메기로 270,35.31697,129.01383
부산 도시철도 2호선,부산광역시 부산교통공사,남양산,경상남도 양산시 동면 메기로 380,35.32533,129.01942
부산 도시철도 2호선,부산광역시 부산교통공사,양산,경상남도 양산시 강변로 441,35.33851,129.02643
부산 도시철도 3호선,부산광역시 부산교통공사,수영,부산광역시 수영구 수영로 677,35.16775,129.11458
부산 도시철도 3호선,부산광역시 부산교통공사,망미,부산광역시 수영구 연수로 지하 337,35.17153,129.10822
부산 도시철도 3호선,부산광역시 부산교통공사,배산,부산광역시 연제구 연수로 지하 229,35.1735,129.0955
부산 도시철도 3호선,부산광역시 부산교통공사,물만골,부산광역시 연제구 월드컵대로 지하 23,35.17681,129.08575
부산 도시철도 3호선,부산광역시 부산교통공사,연산,부산광역시 연제구 연산동 1515-1번지,35.18614,129.08147
부산 도시철도 3호선,부산광역시 부산교통공사,거제,부산광역시 연제구 월드컵대로 지하 209,35.18858,129.07394
부산 도시철도 3호선,부산광역시 부산교통공사,종합운동장,부산광역시 연제구 아시아드대로 지하 73,35.19125,129.0675
부산 도시철도 3호선,부산광역시 부산교통공사,사직,부산광역시 동래구 아시아드대로 지하 153,35.199,129.065
부산 도시철도 3호선,부산광역시 부산교통공사,미남,부산광역시 동래구 아시아드대로 지하 232,35.2055,129.06806
부산 도시철도 3호선,부산광역시 부산교통공사,만덕,부산광역시 북구 만덕대로 지하 291,35.213,129.0365
부산 도시철도 3호선,부산광역시 부산교통공사,남산정,부산광역시 북구 만덕대로 지하 179,35.21333,129.02392
